Financial_ID,PO_ID,Vendor_ID,Hospital_ID,Department_ID,Cost_Center,Invoice_Number,Invoice_Date,Payment_Due_Date,Payment_Date,Transaction_Date,Expense_Category,Expense_Type,Budget_Amount,Actual_Amount,Variance,Variance_Percentage,Payment_Method,Payment_Status,Fiscal_Year,Fiscal_Quarter,Budget_Status
FIN000867,PO000867,V004,H003,D0049,CC1009,INV-2025-000867,2025-05-05,2025-06-19,2025-06-17,2025-05-04,Pharmacy,OPEX,11879.67,11915.99,36.32,0.31,UPI,Paid,FY2025,Q2,Over Budget
FIN000868,PO000868,V012,H002,D0039,CC1019,INV-2023-000868,2023-02-21,2023-04-22,2023-04-22,2023-02-19,Administration,OPEX,10983.97,11487.17,503.2,4.58,UPI,Paid,FY2023,Q1,Over Budget
FIN000869,PO000869,V006,H001,D0018,CC1018,INV-2023-000869,2023-02-05,2023-04-06,2023-04-05,2023-02-02,Pharmacy,OPEX,9601909.46,9163933.49,-437975.97,-4.56,Cheque,Paid,FY2023,Q1,Within Budget
FIN000870,PO000870,V002,H004,D0079,CC1019,INV-2026-000870,2026-01-06,2026-02-20,2026-02-20,2026-01-06,Equipment,OPEX,28240.05,30165.78,1925.73,6.82,Cheque,Paid,FY2026,Q1,Over Budget
FIN000871,PO000871,V008,H003,D0049,CC1009,INV-2024-000871,2024-05-31,2024-07-30,,2024-05-28,Equipment,CAPEX,4650252.94,4426484.16,-223768.78,-4.81,ACH,Pending,FY2024,Q2,Within Budget
FIN000872,PO000872,V004,H002,D0036,CC1016,INV-2025-000872,2025-01-14,2025-02-28,2025-02-26,2025-01-12,Medical Supplies,OPEX,2550.59,2707.14,156.55,6.14,ACH,Paid,FY2025,Q1,Over Budget
FIN000873,PO000873,V010,H002,D0038,CC1018,INV-2024-000873,2024-10-03,2024-11-17,2024-11-12,2024-09-30,Administration,OPEX,4886.47,4921.89,35.42,0.72,Cheque,Paid,FY2024,Q3,Over Budget
FIN000874,PO000874,V004,H003,D0043,CC1003,INV-2025-000874,2025-08-16,2025-09-30,2025-09-29,2025-08-13,Administration,CAPEX,2074.27,2000.84,-73.43,-3.54,Bank Transfer,Paid,FY2025,Q3,Within Budget
FIN000875,PO000875,V011,H005,D0100,CC1020,INV-2023-000875,2023-01-20,2023-03-21,2023-03-19,2023-01-17,Administration,OPEX,13689.47,14293.24,603.77,4.41,Bank Transfer,Paid,FY2023,Q1,Over Budget
FIN000876,PO000876,V005,H001,D0020,CC1020,INV-2025-000876,2025-06-16,2025-08-15,2025-08-21,2025-06-14,Administration,CAPEX,51760246.78,47769469.32,-3990777.46,-7.71,Wire Transfer,Partially Paid,FY2025,Q2,Within Budget
FIN000877,PO000877,V007,H002,D0036,CC1016,INV-2025-000877,2025-12-18,2026-02-16,2026-02-12,2025-12-18,Laboratory,CAPEX,311767.8,326778.29,15010.49,4.81,ACH,Paid,FY2025,Q4,Over Budget
FIN000878,PO000878,V011,H005,D0092,CC1012,INV-2025-000878,2025-02-06,2025-04-07,2025-04-02,2025-02-05,Equipment,CAPEX,12061.89,11521.94,-539.95,-4.48,UPI,Paid,FY2025,Q1,Within Budget
FIN000879,PO000879,V011,H001,D0019,CC1019,INV-2023-000879,2023-10-29,2023-12-28,2024-01-02,2023-10-29,Laboratory,OPEX,27331.63,30297.26,2965.63,10.85,UPI,Overdue,FY2023,Q4,Over Budget
FIN000880,PO000880,V012,H002,D0040,CC1020,INV-2024-000880,2024-04-28,2024-06-27,2024-06-22,2024-04-25,Pharmacy,CAPEX,9573.8,10397.47,823.67,8.6,ACH,Paid,FY2024,Q2,Over Budget
FIN000881,PO000881,V008,H004,D0061,CC1001,INV-2023-000881,2023-05-13,2023-07-12,2023-07-08,2023-05-13,Equipment,OPEX,4222993.72,4656985.91,433992.19,10.28,Bank Transfer,Paid,FY2023,Q2,Over Budget
FIN000882,PO000882,V004,H002,D0040,CC1020,INV-2026-000882,2026-01-03,2026-02-17,2026-02-12,2026-01-02,Administration,OPEX,3892.09,4243.09,351.0,9.02,Bank Transfer,Paid,FY2026,Q1,Over Budget
FIN000883,PO000883,V007,H003,D0049,CC1009,INV-2025-000883,2025-08-21,2025-10-20,2025-10-15,2025-08-19,Medical Supplies,CAPEX,2090943.58,2012204.55,-78739.03,-3.77,Wire Transfer,Paid,FY2025,Q3,Within Budget
FIN000884,PO000884,V011,H003,D0048,CC1008,INV-2023-000884,2023-08-29,2023-10-28,2023-10-28,2023-08-27,Pharmacy,OPEX,18935.47,17967.53,-967.94,-5.11,Cheque,Paid,FY2023,Q3,Within Budget
FIN000885,PO000885,V009,H004,D0068,CC1008,INV-2024-000885,2024-03-04,2024-04-18,2024-04-16,2024-03-04,Equipment,CAPEX,45147.76,46176.66,1028.9,2.28,Bank Transfer,Paid,FY2024,Q1,Over Budget
FIN000886,PO000886,V011,H002,D0040,CC1020,INV-2024-000886,2024-12-31,2025-03-01,2025-02-28,2024-12-30,Laboratory,OPEX,38740.59,38804.84,64.25,0.17,ACH,Paid,FY2024,Q4,Over Budget
FIN000887,PO000887,V002,H002,D0027,CC1007,INV-2023-000887,2023-05-20,2023-07-04,2023-06-29,2023-05-17,Medical Supplies,CAPEX,76389.32,75773.55,-615.77,-0.81,Wire Transfer,Paid,FY2023,Q2,Within Budget
FIN000888,PO000888,V012,H002,D0031,CC1011,INV-2024-000888,2024-11-20,2025-01-19,2025-01-14,2024-11-20,Pharmacy,CAPEX,11138.41,12098.32,959.91,8.62,Bank Transfer,Paid,FY2024,Q4,Over Budget
FIN000889,PO000889,V007,H003,D0043,CC1003,INV-2024-000889,2024-01-15,2024-03-15,,2024-01-14,Medical Supplies,OPEX,823955.58,763414.89,-60540.69,-7.35,Cheque,Pending,FY2024,Q1,Within Budget
FIN000890,PO000890,V001,H004,D0065,CC1005,INV-2023-000890,2023-11-12,2023-12-12,2023-12-21,2023-11-10,Medical Supplies,CAPEX,68601.82,71963.43,3361.61,4.9,Cheque,Partially Paid,FY2023,Q4,Over Budget
FIN000891,PO000891,V001,H002,D0034,CC1014,INV-2024-000891,2024-01-16,2024-02-15,2024-02-15,2024-01-16,Laboratory,CAPEX,196589.9,199136.55,2546.65,1.3,Bank Transfer,Paid,FY2024,Q1,Over Budget
FIN000892,PO000892,V007,H002,D0021,CC1001,INV-2023-000892,2023-10-19,2023-12-18,2023-12-16,2023-10-17,Laboratory,OPEX,1395222.9,1376707.86,-18515.04,-1.33,Bank Transfer,Paid,FY2023,Q4,Within Budget
FIN000893,PO000893,V009,H001,D0013,CC1013,INV-2024-000893,2024-12-19,2025-02-02,2025-01-30,2024-12-17,Pharmacy,OPEX,26642.72,27380.03,737.31,2.77,ACH,Paid,FY2024,Q4,Over Budget
FIN000894,PO000894,V006,H002,D0038,CC1018,INV-2023-000894,2023-09-25,2023-11-24,,2023-09-22,Pharmacy,CAPEX,45793013.78,45299471.76,-493542.02,-1.08,Bank Transfer,Pending,FY2023,Q3,Within Budget
FIN000895,PO000895,V004,H003,D0055,CC1015,INV-2023-000895,2023-11-22,2024-01-06,2024-01-01,2023-11-20,Laboratory,OPEX,20546.66,20023.58,-523.08,-2.55,ACH,Paid,FY2023,Q4,Within Budget
FIN000896,PO000896,V007,H004,D0065,CC1005,INV-2023-000896,2023-11-28,2024-01-27,,2023-11-28,Administration,OPEX,20909114.52,23049498.88,2140384.36,10.24,Cheque,Pending,FY2023,Q4,Over Budget
FIN000897,PO000897,V009,H001,D0018,CC1018,INV-2023-000897,2023-10-26,2023-12-10,2023-12-07,2023-10-24,Medical Supplies,OPEX,111033.31,113559.61,2526.3,2.28,Wire Transfer,Paid,FY2023,Q4,Over Budget
FIN000898,PO000898,V008,H004,D0065,CC1005,INV-2025-000898,2025-01-22,2025-03-23,2025-03-22,2025-01-22,Administration,CAPEX,11545344.92,12670332.45,1124987.53,9.74,UPI,Paid,FY2025,Q1,Over Budget
FIN000899,PO000899,V005,H005,D0081,CC1001,INV-2024-000899,2024-08-15,2024-10-14,2024-10-14,2024-08-14,Equipment,CAPEX,1434578.12,1542904.31,108326.19,7.55,Bank Transfer,Partially Paid,FY2024,Q3,Over Budget
FIN000900,PO000900,V003,H003,D0042,CC1002,INV-2025-000900,2025-11-23,2025-12-23,2025-12-18,2025-11-23,Equipment,OPEX,28950.75,29118.36,167.61,0.58,ACH,Paid,FY2025,Q4,Over Budget
FIN000901,PO000901,V002,H005,D0093,CC1013,INV-2025-000901,2025-04-06,2025-05-21,2025-05-29,2025-04-04,Laboratory,OPEX,169156.9,164784.78,-4372.12,-2.58,UPI,Overdue,FY2025,Q2,Within Budget
FIN000902,PO000902,V004,H003,D0049,CC1009,INV-2024-000902,2024-12-16,2025-01-30,2025-01-26,2024-12-16,Administration,OPEX,4881.04,5347.38,466.34,9.55,Bank Transfer,Paid,FY2024,Q4,Over Budget
FIN000903,PO000903,V010,H002,D0037,CC1017,INV-2025-000903,2025-07-19,2025-09-02,2025-08-28,2025-07-16,Laboratory,CAPEX,2143.08,2020.08,-123.0,-5.74,Bank Transfer,Paid,FY2025,Q3,Within Budget
FIN000904,PO000904,V010,H004,D0066,CC1006,INV-2023-000904,2023-10-27,2023-12-11,2023-12-10,2023-10-26,Medical Supplies,OPEX,6580.0,6008.2,-571.8,-8.69,Wire Transfer,Paid,FY2023,Q4,Within Budget
FIN000905,PO000905,V004,H001,D0016,CC1016,INV-2025-000905,2025-02-15,2025-04-01,2025-03-29,2025-02-13,Equipment,CAPEX,8612.03,9436.35,824.32,9.57,UPI,Paid,FY2025,Q1,Over Budget
FIN000906,PO000906,V007,H005,D0084,CC1004,INV-2024-000906,2024-01-25,2024-03-25,2024-03-25,2024-01-24,Equipment,OPEX,39634435.36,42480582.32,2846146.96,7.18,UPI,Partially Paid,FY2024,Q1,Over Budget
FIN000907,PO000907,V008,H001,D0005,CC1005,INV-2025-000907,2025-10-22,2025-12-21,2025-12-18,2025-10-21,Medical Supplies,OPEX,33023385.0,33862282.02,838897.02,2.54,Bank Transfer,Paid,FY2025,Q4,Over Budget
FIN000908,PO000908,V008,H001,D0006,CC1006,INV-2023-000908,2023-03-16,2023-05-15,,2023-03-16,Administration,CAPEX,14112837.48,15079709.69,966872.21,6.85,Cheque,Pending,FY2023,Q1,Over Budget
FIN000909,PO000909,V001,H005,D0097,CC1017,INV-2024-000909,2024-08-26,2024-09-25,,2024-08-23,Equipment,OPEX,203701.34,196111.68,-7589.66,-3.73,Wire Transfer,Pending,FY2024,Q3,Within Budget
FIN000910,PO000910,V007,H004,D0076,CC1016,INV-2023-000910,2023-10-02,2023-12-01,2023-11-30,2023-09-29,Administration,OPEX,12318306.74,12261689.95,-56616.79,-0.46,UPI,Paid,FY2023,Q3,Within Budget
FIN000911,PO000911,V004,H001,D0006,CC1006,INV-2025-000911,2025-06-23,2025-08-07,2025-08-07,2025-06-20,Pharmacy,CAPEX,13582.18,14510.87,928.69,6.84,Cheque,Paid,FY2025,Q2,Over Budget
FIN000912,PO000912,V002,H002,D0040,CC1020,INV-2024-000912,2024-06-26,2024-08-10,2024-08-06,2024-06-25,Medical Supplies,CAPEX,138331.18,153545.38,15214.2,11.0,UPI,Paid,FY2024,Q2,Over Budget
FIN000913,PO000913,V004,H002,D0035,CC1015,INV-2023-000913,2023-12-08,2024-01-22,,2023-12-05,Equipment,CAPEX,7341.28,7330.22,-11.06,-0.15,Bank Transfer,Pending,FY2023,Q4,Within Budget
FIN000914,PO000914,V012,H002,D0021,CC1001,INV-2024-000914,2024-09-04,2024-11-03,,2024-09-03,Laboratory,CAPEX,27516.11,29311.63,1795.52,6.53,ACH,Pending,FY2024,Q3,Over Budget
FIN000915,PO000915,V008,H004,D0076,CC1016,INV-2024-000915,2024-01-03,2024-03-03,2024-03-01,2024-01-03,Pharmacy,OPEX,3165463.41,3396595.2,231131.79,7.3,Cheque,Paid,FY2024,Q1,Over Budget
FIN000916,PO000916,V009,H003,D0047,CC1007,INV-2023-000916,2023-08-03,2023-09-17,2023-09-12,2023-07-31,Medical Supplies,OPEX,44063.09,46368.71,2305.62,5.23,ACH,Paid,FY2023,Q3,Over Budget
FIN000917,PO000917,V009,H004,D0062,CC1002,INV-2025-000917,2025-10-09,2025-11-23,2025-11-23,2025-10-06,Equipment,CAPEX,110102.12,104155.03,-5947.09,-5.4,UPI,Paid,FY2025,Q4,Within Budget
FIN000918,PO000918,V010,H003,D0055,CC1015,INV-2024-000918,2024-02-06,2024-03-22,2024-03-17,2024-02-03,Pharmacy,OPEX,3178.86,3128.95,-49.91,-1.57,Bank Transfer,Paid,FY2024,Q1,Within Budget
FIN000919,PO000919,V003,H003,D0056,CC1016,INV-2023-000919,2023-02-15,2023-03-17,2023-03-14,2023-02-15,Equipment,CAPEX,15503.46,16061.99,558.53,3.6,ACH,Paid,FY2023,Q1,Over Budget
FIN000920,PO000920,V002,H003,D0056,CC1016,INV-2025-000920,2025-12-23,2026-02-06,2026-02-03,2025-12-20,Equipment,OPEX,70772.41,77371.76,6599.35,9.32,UPI,Paid,FY2025,Q4,Over Budget
FIN000921,PO000921,V007,H003,D0045,CC1005,INV-2023-000921,2023-10-19,2023-12-18,2023-12-15,2023-10-16,Equipment,CAPEX,11601080.71,11706460.22,105379.51,0.91,Wire Transfer,Paid,FY2023,Q4,Over Budget
FIN000922,PO000922,V002,H003,D0044,CC1004,INV-2025-000922,2025-05-30,2025-07-14,2025-07-10,2025-05-29,Medical Supplies,CAPEX,112773.43,119915.33,7141.9,6.33,ACH,Paid,FY2025,Q2,Over Budget
FIN000923,PO000923,V012,H005,D0088,CC1008,INV-2024-000923,2024-02-25,2024-04-25,2024-04-24,2024-02-22,Pharmacy,OPEX,13446.61,14580.67,1134.06,8.43,Wire Transfer,Paid,FY2024,Q1,Over Budget
FIN000924,PO000924,V005,H003,D0049,CC1009,INV-2023-000924,2023-09-25,2023-11-24,2023-11-20,2023-09-24,Equipment,OPEX,1752691.89,1717101.2,-35590.69,-2.03,Cheque,Paid,FY2023,Q3,Within Budget
FIN000925,PO000925,V001,H004,D0078,CC1018,INV-2023-000925,2023-09-22,2023-10-22,2023-11-02,2023-09-19,Administration,CAPEX,215313.45,200965.56,-14347.89,-6.66,Cheque,Overdue,FY2023,Q3,Within Budget
FIN000926,PO000926,V003,H003,D0047,CC1007,INV-2023-000926,2023-11-05,2023-12-05,,2023-11-02,Equipment,OPEX,21109.27,22084.66,975.39,4.62,Wire Transfer,Pending,FY2023,Q4,Over Budget
FIN000927,PO000927,V007,H001,D0019,CC1019,INV-2023-000927,2023-08-15,2023-10-14,2023-11-06,2023-08-14,Equipment,OPEX,26151447.94,26499928.79,348480.85,1.33,Cheque,Overdue,FY2023,Q3,Over Budget
FIN000928,PO000928,V002,H005,D0081,CC1001,INV-2023-000928,2023-01-18,2023-03-04,2023-03-12,2023-01-18,Medical Supplies,CAPEX,384503.2,350812.31,-33690.89,-8.76,UPI,Partially Paid,FY2023,Q1,Within Budget
FIN000929,PO000929,V008,H002,D0025,CC1005,INV-2024-000929,2024-02-11,2024-04-11,2024-04-10,2024-02-11,Medical Supplies,OPEX,33052489.8,33766170.52,713680.72,2.16,Cheque,Paid,FY2024,Q1,Over Budget
FIN000930,PO000930,V002,H005,D0083,CC1003,INV-2024-000930,2024-03-26,2024-05-10,2024-05-09,2024-03-25,Medical Supplies,OPEX,93400.88,85689.92,-7710.96,-8.26,Cheque,Paid,FY2024,Q1,Within Budget
FIN000931,PO000931,V002,H003,D0042,CC1002,INV-2025-000931,2025-08-22,2025-10-06,,2025-08-21,Administration,OPEX,218364.01,211223.16,-7140.85,-3.27,Cheque,Pending,FY2025,Q3,Within Budget
FIN000932,PO000932,V011,H005,D0086,CC1006,INV-2023-000932,2023-07-07,2023-09-05,2023-09-22,2023-07-06,Equipment,CAPEX,23396.92,23567.74,170.82,0.73,Cheque,Overdue,FY2023,Q3,Over Budget
FIN000933,PO000933,V011,H003,D0046,CC1006,INV-2025-000933,2025-07-14,2025-09-12,2025-09-19,2025-07-14,Laboratory,CAPEX,9049.71,8695.12,-354.59,-3.92,UPI,Overdue,FY2025,Q3,Within Budget
FIN000934,PO000934,V006,H005,D0095,CC1015,INV-2023-000934,2023-06-18,2023-08-17,,2023-06-15,Administration,OPEX,39719903.05,43814700.76,4094797.71,10.31,Bank Transfer,Pending,FY2023,Q2,Over Budget
FIN000935,PO000935,V005,H001,D0010,CC1010,INV-2025-000935,2025-04-19,2025-06-18,,2025-04-17,Medical Supplies,CAPEX,16756341.04,16362159.56,-394181.48,-2.35,Bank Transfer,Pending,FY2025,Q2,Within Budget
FIN000936,PO000936,V007,H001,D0018,CC1018,INV-2024-000936,2024-01-07,2024-03-07,2024-03-07,2024-01-05,Pharmacy,CAPEX,11004662.46,11933140.65,928478.19,8.44,ACH,Paid,FY2024,Q1,Over Budget
FIN000937,PO000937,V010,H005,D0086,CC1006,INV-2024-000937,2024-05-09,2024-06-23,2024-06-22,2024-05-09,Equipment,CAPEX,18471.16,17939.53,-531.63,-2.88,ACH,Paid,FY2024,Q2,Within Budget
FIN000938,PO000938,V005,H005,D0092,CC1012,INV-2025-000938,2025-01-28,2025-03-29,,2025-01-25,Administration,OPEX,5375476.61,5333201.57,-42275.04,-0.79,ACH,Pending,FY2025,Q1,Within Budget
FIN000939,PO000939,V004,H005,D0100,CC1020,INV-2023-000939,2023-08-17,2023-10-01,2023-09-28,2023-08-15,Pharmacy,OPEX,13580.05,14085.83,505.78,3.72,Bank Transfer,Paid,FY2023,Q3,Over Budget
FIN000940,PO000940,V010,H001,D0017,CC1017,INV-2023-000940,2023-08-07,2023-09-21,2023-09-17,2023-08-04,Medical Supplies,CAPEX,2473.5,2538.06,64.56,2.61,UPI,Paid,FY2023,Q3,Over Budget
FIN000941,PO000941,V010,H005,D0095,CC1015,INV-2024-000941,2024-11-16,2024-12-31,2024-12-29,2024-11-14,Medical Supplies,OPEX,7394.14,7139.53,-254.61,-3.44,Cheque,Paid,FY2024,Q4,Within Budget
FIN000942,PO000942,V005,H003,D0044,CC1004,INV-2025-000942,2025-09-06,2025-11-05,2025-11-19,2025-09-03,Medical Supplies,OPEX,3641900.26,3969539.07,327638.81,9.0,ACH,Overdue,FY2025,Q3,Over Budget
FIN000943,PO000943,V003,H001,D0019,CC1019,INV-2023-000943,2023-02-10,2023-03-12,2023-03-11,2023-02-09,Administration,OPEX,6049.39,6333.19,283.8,4.69,Wire Transfer,Paid,FY2023,Q1,Over Budget
FIN000944,PO000944,V012,H005,D0099,CC1019,INV-2025-000944,2025-07-17,2025-09-15,2025-09-12,2025-07-16,Laboratory,OPEX,18034.79,18340.95,306.16,1.7,Wire Transfer,Paid,FY2025,Q3,Over Budget
FIN000945,PO000945,V010,H002,D0022,CC1002,INV-2025-000945,2025-10-21,2025-12-05,2025-12-17,2025-10-21,Administration,CAPEX,2473.51,2637.53,164.02,6.63,Cheque,Overdue,FY2025,Q4,Over Budget
FIN000946,PO000946,V001,H004,D0065,CC1005,INV-2025-000946,2025-10-15,2025-11-14,2025-11-09,2025-10-13,Administration,CAPEX,28779.15,28333.16,-445.99,-1.55,Cheque,Paid,FY2025,Q4,Within Budget
FIN000947,PO000947,V003,H004,D0078,CC1018,INV-2024-000947,2024-07-04,2024-08-03,2024-08-17,2024-07-03,Equipment,CAPEX,11847.33,12330.48,483.15,4.08,ACH,Overdue,FY2024,Q3,Over Budget
FIN000948,PO000948,V004,H002,D0034,CC1014,INV-2023-000948,2023-05-12,2023-06-26,,2023-05-10,Medical Supplies,OPEX,10504.63,10537.84,33.21,0.32,Wire Transfer,Pending,FY2023,Q2,Over Budget
FIN000949,PO000949,V006,H003,D0047,CC1007,INV-2024-000949,2024-12-22,2025-02-20,2025-02-19,2024-12-21,Administration,CAPEX,27117490.16,28339595.34,1222105.18,4.51,ACH,Paid,FY2024,Q4,Over Budget
FIN000950,PO000950,V009,H004,D0078,CC1018,INV-2024-000950,2024-12-31,2025-02-14,2025-02-14,2024-12-30,Medical Supplies,CAPEX,53538.07,48909.24,-4628.83,-8.65,UPI,Paid,FY2024,Q4,Within Budget
FIN000951,PO000951,V010,H002,D0025,CC1005,INV-2023-000951,2023-06-02,2023-07-17,2023-07-16,2023-05-31,Administration,OPEX,3493.24,3775.27,282.03,8.07,Wire Transfer,Paid,FY2023,Q2,Over Budget
FIN000952,PO000952,V001,H004,D0072,CC1012,INV-2025-000952,2025-08-13,2025-09-12,2025-09-08,2025-08-12,Equipment,CAPEX,113442.69,103543.47,-9899.22,-8.73,Bank Transfer,Paid,FY2025,Q3,Within Budget
FIN000953,PO000953,V012,H004,D0062,CC1002,INV-2024-000953,2024-11-02,2025-01-01,2025-01-03,2024-10-30,Laboratory,CAPEX,8966.12,8270.67,-695.45,-7.76,ACH,Partially Paid,FY2024,Q4,Within Budget
FIN000954,PO000954,V002,H002,D0021,CC1001,INV-2024-000954,2024-03-12,2024-04-26,2024-04-24,2024-03-10,Laboratory,CAPEX,142042.75,157674.81,15632.06,11.01,UPI,Paid,FY2024,Q1,Over Budget
FIN000955,PO000955,V008,H001,D0019,CC1019,INV-2024-000955,2024-10-03,2024-12-02,2024-12-02,2024-09-30,Laboratory,OPEX,16584481.65,16048811.69,-535669.96,-3.23,ACH,Paid,FY2024,Q3,Within Budget
FIN000956,PO000956,V007,H004,D0066,CC1006,INV-2024-000956,2024-09-07,2024-11-06,2024-11-03,2024-09-07,Administration,OPEX,1906108.0,1840580.27,-65527.73,-3.44,Cheque,Paid,FY2024,Q3,Within Budget
FIN000957,PO000957,V002,H003,D0053,CC1013,INV-2023-000957,2023-07-19,2023-09-02,2023-08-28,2023-07-17,Equipment,OPEX,197566.35,203366.63,5800.28,2.94,Wire Transfer,Paid,FY2023,Q3,Over Budget
FIN000958,PO000958,V010,H004,D0073,CC1013,INV-2024-000958,2024-03-22,2024-05-06,2024-05-03,2024-03-22,Medical Supplies,CAPEX,18425.62,19619.61,1193.99,6.48,ACH,Paid,FY2024,Q1,Over Budget
FIN000959,PO000959,V003,H004,D0061,CC1001,INV-2024-000959,2024-10-09,2024-11-08,2024-11-13,2024-10-09,Laboratory,OPEX,5823.95,5835.08,11.13,0.19,Cheque,Partially Paid,FY2024,Q4,Over Budget
FIN000960,PO000960,V003,H005,D0090,CC1010,INV-2023-000960,2023-02-15,2023-03-17,2023-03-15,2023-02-13,Pharmacy,CAPEX,40922.12,42017.69,1095.57,2.68,Cheque,Paid,FY2023,Q1,Over Budget
FIN000961,PO000961,V001,H005,D0084,CC1004,INV-2026-000961,2026-01-07,2026-02-06,2026-02-03,2026-01-07,Laboratory,CAPEX,136068.43,126591.73,-9476.7,-6.96,Wire Transfer,Paid,FY2026,Q1,Within Budget
FIN000962,PO000962,V003,H005,D0085,CC1005,INV-2024-000962,2024-05-15,2024-06-14,,2024-05-12,Laboratory,OPEX,22072.46,23663.65,1591.19,7.21,UPI,Pending,FY2024,Q2,Over Budget
FIN000963,PO000963,V012,H001,D0016,CC1016,INV-2025-000963,2025-05-13,2025-07-12,2025-07-09,2025-05-12,Administration,CAPEX,13944.83,13676.94,-267.89,-1.92,Bank Transfer,Paid,FY2025,Q2,Within Budget
FIN000964,PO000964,V003,H005,D0094,CC1014,INV-2024-000964,2024-05-10,2024-06-09,2024-06-06,2024-05-07,Pharmacy,CAPEX,3130.92,2881.31,-249.61,-7.97,ACH,Paid,FY2024,Q2,Within Budget
FIN000965,PO000965,V006,H005,D0081,CC1001,INV-2025-000965,2025-10-14,2025-12-13,2025-12-10,2025-10-13,Pharmacy,CAPEX,27529693.45,27225778.38,-303915.07,-1.1,Bank Transfer,Paid,FY2025,Q4,Within Budget
FIN000966,PO000966,V004,H004,D0072,CC1012,INV-2024-000966,2024-07-20,2024-09-03,2024-09-17,2024-07-18,Laboratory,CAPEX,17227.13,16182.4,-1044.73,-6.06,ACH,Overdue,FY2024,Q3,Within Budget
FIN000967,PO000967,V004,H004,D0072,CC1012,INV-2023-000967,2023-04-08,2023-05-23,2023-05-21,2023-04-08,Laboratory,OPEX,14195.58,15679.35,1483.77,10.45,Wire Transfer,Paid,FY2023,Q2,Over Budget
FIN000968,PO000968,V001,H003,D0043,CC1003,INV-2024-000968,2024-09-11,2024-10-11,2024-10-21,2024-09-08,Equipment,OPEX,306054.09,311210.43,5156.34,1.68,Bank Transfer,Partially Paid,FY2024,Q3,Over Budget
FIN000969,PO000969,V001,H001,D0002,CC1002,INV-2023-000969,2023-10-26,2023-11-25,2023-11-26,2023-10-23,Administration,CAPEX,154301.05,146542.55,-7758.5,-5.03,UPI,Partially Paid,FY2023,Q4,Within Budget
FIN000970,PO000970,V004,H003,D0056,CC1016,INV-2025-000970,2025-10-21,2025-12-05,2025-12-30,2025-10-18,Laboratory,OPEX,22904.64,22994.38,89.74,0.39,Wire Transfer,Overdue,FY2025,Q4,Over Budget
FIN000971,PO000971,V009,H001,D0003,CC1003,INV-2025-000971,2025-03-22,2025-05-06,2025-05-16,2025-03-22,Administration,OPEX,86514.43,86298.24,-216.19,-0.25,ACH,Overdue,FY2025,Q1,Within Budget
FIN000972,PO000972,V007,H001,D0011,CC1011,INV-2024-000972,2024-08-16,2024-10-15,2024-10-15,2024-08-15,Pharmacy,CAPEX,757469.0,785808.21,28339.21,3.74,Cheque,Paid,FY2024,Q3,Over Budget
FIN000973,PO000973,V006,H005,D0084,CC1004,INV-2026-000973,2026-01-20,2026-03-21,2026-03-19,2026-01-18,Administration,OPEX,3336962.62,3248444.37,-88518.25,-2.65,UPI,Paid,FY2026,Q1,Within Budget
FIN000974,PO000974,V004,H002,D0028,CC1008,INV-2024-000974,2024-07-29,2024-09-12,,2024-07-28,Administration,OPEX,10304.92,10977.13,672.21,6.52,UPI,Pending,FY2024,Q3,Over Budget
FIN000975,PO000975,V006,H004,D0063,CC1003,INV-2023-000975,2023-03-31,2023-05-30,2023-06-13,2023-03-29,Pharmacy,CAPEX,13179160.32,13663938.09,484777.77,3.68,Bank Transfer,Overdue,FY2023,Q1,Over Budget
FIN000976,PO000976,V008,H005,D0090,CC1010,INV-2023-000976,2023-10-02,2023-12-01,2023-12-06,2023-09-30,Equipment,CAPEX,37282582.89,37027681.93,-254900.96,-0.68,Wire Transfer,Overdue,FY2023,Q3,Within Budget
FIN000977,PO000977,V011,H005,D0097,CC1017,INV-2024-000977,2024-09-25,2024-11-24,2024-11-23,2024-09-22,Medical Supplies,OPEX,15259.21,14453.27,-805.94,-5.28,ACH,Paid,FY2024,Q3,Within Budget
FIN000978,PO000978,V003,H002,D0021,CC1001,INV-2024-000978,2024-10-21,2024-11-20,,2024-10-20,Administration,OPEX,33011.5,32989.18,-22.32,-0.07,Cheque,Pending,FY2024,Q4,Within Budget
FIN000979,PO000979,V008,H002,D0028,CC1008,INV-2025-000979,2025-05-20,2025-07-19,2025-07-18,2025-05-20,Medical Supplies,CAPEX,32869102.69,33130894.01,261791.32,0.8,Wire Transfer,Paid,FY2025,Q2,Over Budget
FIN000980,PO000980,V001,H004,D0075,CC1015,INV-2025-000980,2025-01-03,2025-02-02,2025-01-30,2025-01-01,Administration,CAPEX,195292.4,202940.27,7647.87,3.92,ACH,Paid,FY2025,Q1,Over Budget
FIN000981,PO000981,V010,H005,D0086,CC1006,INV-2025-000981,2025-07-11,2025-08-25,,2025-07-11,Medical Supplies,OPEX,7722.04,7410.94,-311.1,-4.03,ACH,Pending,FY2025,Q3,Within Budget
FIN000982,PO000982,V011,H002,D0029,CC1009,INV-2023-000982,2023-07-03,2023-09-01,,2023-07-02,Pharmacy,OPEX,38140.82,35600.28,-2540.54,-6.66,ACH,Pending,FY2023,Q3,Within Budget
