PO_Line_ID,PO_ID,Product_ID,Quantity,Unit_Cost,Line_Total
POL0004738,PO000848,P0057,46,17.49,804.54
POL0004739,PO000848,P0450,78,6.83,532.74
POL0004740,PO000848,P0138,39,55.62,2169.18
POL0004741,PO000849,P0202,113,68.38,7726.94
POL0004742,PO000849,P0378,104,26.52,2758.08
POL0004743,PO000849,P0326,26,55.97,1455.22
POL0004744,PO000849,P0154,61,52.13,3179.93
POL0004745,PO000849,P0388,8,28.25,226.0
POL0004746,PO000849,P0455,8,61.86,494.88
POL0004747,PO000849,P0120,32,25.08,802.56
POL0004748,PO000850,P0138,29,55.62,1612.98
POL0004749,PO000850,P0366,82,9.45,774.9
POL0004750,PO000850,P0337,67,10.26,687.42
POL0004751,PO000850,P0450,76,6.83,519.08
POL0004752,PO000850,P0070,50,21.35,1067.5
POL0004753,PO000850,P0489,26,11.19,290.94
POL0004754,PO000850,P0394,39,10.89,424.71
POL0004755,PO000850,P0056,69,4.94,340.86
POL0004756,PO000851,P0352,35,264.47,9256.45
POL0004757,PO000851,P0387,43,483.25,20779.75
POL0004758,PO000851,P0049,35,348.3,12190.5
POL0004759,PO000851,P0156,51,237.13,12093.63
POL0004760,PO000851,P0359,86,263.06,22623.16
POL0004761,PO000852,P0488,29,147.18,4268.22
POL0004762,PO000852,P0500,119,207.94,24744.86
POL0004763,PO000852,P0270,120,518.33,62199.6
POL0004764,PO000852,P0049,44,348.3,15325.2
POL0004765,PO000852,P0387,106,483.25,51224.5
POL0004766,PO000853,P0251,1,286866.75,286866.75
POL0004767,PO000853,P0177,1,131979.25,131979.25
POL0004768,PO000853,P0247,1,252767.12,252767.12
POL0004769,PO000853,P0306,1,163911.49,163911.49
POL0004770,PO000854,P0375,1,685993.55,685993.55
POL0004771,PO000854,P0492,1,91460.99,91460.99
POL0004772,PO000854,P0306,1,163911.49,163911.49
POL0004773,PO000854,P0197,1,11715603.24,11715603.24
POL0004774,PO000855,P0461,1,40.78,40.78
POL0004775,PO000855,P0357,111,18.61,2065.71
POL0004776,PO000855,P0229,32,84.68,2709.76
POL0004777,PO000855,P0125,42,94.03,3949.26
POL0004778,PO000855,P0034,85,16.69,1418.65
POL0004779,PO000855,P0227,92,24.32,2237.44
POL0004780,PO000855,P0152,57,10.02,571.14
POL0004781,PO000855,P0001,14,16.74,234.36
POL0004782,PO000856,P0188,65,20.82,1353.3
POL0004783,PO000856,P0264,93,18.96,1763.28
POL0004784,PO000856,P0062,39,15.86,618.54
POL0004785,PO000856,P0100,51,7.1,362.1
POL0004786,PO000856,P0192,12,41.51,498.12
POL0004787,PO000856,P0167,54,24.83,1340.82
POL0004788,PO000856,P0406,73,9.98,728.54
POL0004789,PO000856,P0465,13,7.62,99.06
POL0004790,PO000857,P0365,1,13257784.06,13257784.06
POL0004791,PO000857,P0028,1,843058.76,843058.76
POL0004792,PO000857,P0238,1,1448603.09,1448603.09
POL0004793,PO000857,P0251,1,284820.02,284820.02
POL0004794,PO000857,P0198,1,144165.75,144165.75
POL0004795,PO000857,P0268,1,97384.35,97384.35
POL0004796,PO000857,P0092,1,1691613.39,1691613.39
POL0004797,PO000857,P0293,1,12874400.23,12874400.23
POL0004798,PO000858,P0490,1,303361.7,303361.7
POL0004799,PO000858,P0361,1,211824.36,211824.36
POL0004800,PO000858,P0078,1,697324.07,697324.07
POL0004801,PO000858,P0148,1,15834134.75,15834134.75
POL0004802,PO000858,P0347,1,336529.58,336529.58
POL0004803,PO000859,P0359,34,263.06,8944.04
POL0004804,PO000859,P0202,3,67.14,201.42
POL0004805,PO000859,P0500,76,207.94,15803.44
POL0004806,PO000860,P0400,55,100.44,5524.2
POL0004807,PO000860,P0478,29,41.59,1206.11
POL0004808,PO000860,P0154,12,50.37,604.44
POL0004809,PO000860,P0381,27,216.39,5842.53
POL0004810,PO000861,P0082,1,127577.97,127577.97
POL0004811,PO000861,P0092,1,1545480.99,1545480.99
POL0004812,PO000861,P0101,1,304929.55,304929.55
POL0004813,PO000861,P0278,1,15161369.91,15161369.91
POL0004814,PO000862,P0114,39,1261.73,49207.47
POL0004815,PO000862,P0075,26,417.0,10842.0
POL0004816,PO000862,P0324,116,415.52,48200.32
POL0004817,PO000862,P0140,55,232.75,12801.25
POL0004818,PO000862,P0411,50,352.76,17638.0
POL0004819,PO000862,P0304,92,246.12,22643.04
POL0004820,PO000862,P0107,20,624.7,12494.0
POL0004821,PO000862,P0327,67,17.08,1144.36
POL0004822,PO000863,P0278,1,16182712.54,16182712.54
POL0004823,PO000863,P0460,1,526935.5,526935.5
POL0004824,PO000863,P0078,1,697324.07,697324.07
POL0004825,PO000863,P0012,1,7153902.14,7153902.14
POL0004826,PO000863,P0354,1,642479.54,642479.54
POL0004827,PO000863,P0430,1,18504024.99,18504024.99
POL0004828,PO000864,P0264,50,18.96,948.0
POL0004829,PO000864,P0425,29,50.19,1455.51
POL0004830,PO000864,P0290,65,16.13,1048.45
POL0004831,PO000864,P0057,26,17.49,454.74
POL0004832,PO000864,P0402,11,7.59,83.49
POL0004833,PO000864,P0469,6,21.02,126.12
POL0004834,PO000864,P0192,14,41.51,581.14
POL0004835,PO000865,P0118,16,57.09,913.44
POL0004836,PO000865,P0416,70,106.51,7455.7
POL0004837,PO000865,P0225,36,85.63,3082.68
POL0004838,PO000865,P0464,61,12.66,772.26
POL0004839,PO000865,P0287,46,12.76,586.96
POL0004840,PO000865,P0451,11,39.26,431.86
POL0004841,PO000865,P0400,20,89.55,1791.0
POL0004842,PO000865,P0171,119,8.33,991.27
POL0004843,PO000866,P0355,26,21.46,557.96
POL0004844,PO000866,P0297,9,13.41,120.69
POL0004845,PO000866,P0138,23,55.62,1279.26
POL0004846,PO000866,P0466,50,6.35,317.5
POL0004847,PO000866,P0252,116,6.43,745.88
POL0004848,PO000867,P0080,20,57.16,1143.2
POL0004849,PO000867,P0350,11,11.71,128.81
POL0004850,PO000867,P0054,28,5.4,151.2
POL0004851,PO000867,P0229,73,84.68,6181.64
POL0004852,PO000867,P0397,22,16.28,358.16
POL0004853,PO000867,P0017,27,78.76,2126.52
POL0004854,PO000867,P0108,26,68.68,1785.68
POL0004855,PO000867,P0461,1,40.78,40.78
POL0004856,PO000868,P0441,22,49.17,1081.74
POL0004857,PO000868,P0259,35,221.66,7758.1
POL0004858,PO000868,P0381,12,216.39,2596.68
POL0004859,PO000868,P0320,1,50.65,50.65
POL0004860,PO000869,P0263,47,245.47,11537.09
POL0004861,PO000869,P0181,24,21.38,513.12
POL0004862,PO000869,P0191,9,50.69,456.21
POL0004863,PO000869,P0079,1,1147387.79,1147387.79
POL0004864,PO000869,P0306,1,151217.4,151217.4
POL0004865,PO000869,P0012,1,7852821.88,7852821.88
POL0004866,PO000870,P0246,1,47.69,47.69
POL0004867,PO000870,P0441,28,48.66,1362.48
POL0004868,PO000870,P0107,16,624.7,9995.2
POL0004869,PO000870,P0102,69,271.89,18760.41
POL0004870,PO000871,P0092,1,1545480.99,1545480.99
POL0004871,PO000871,P0160,1,311680.89,311680.89
POL0004872,PO000871,P0462,1,162581.93,162581.93
POL0004873,PO000871,P0122,1,123453.98,123453.98
POL0004874,PO000871,P0132,1,1357727.2,1357727.2
POL0004875,PO000871,P0076,1,925559.17,925559.17
POL0004876,PO000872,P0302,61,28.25,1723.25
POL0004877,PO000872,P0111,48,7.78,373.44
POL0004878,PO000872,P0141,29,21.05,610.45
POL0004879,PO000873,P0081,42,12.35,518.7
POL0004880,PO000873,P0062,45,15.86,713.7
POL0004881,PO000873,P0425,23,50.19,1154.37
POL0004882,PO000873,P0029,69,14.89,1027.41
POL0004883,PO000873,P0027,1,14.01,14.01
POL0004884,PO000873,P0402,4,7.59,30.36
POL0004885,PO000873,P0337,58,10.26,595.08
POL0004886,PO000873,P0406,87,9.98,868.26
POL0004887,PO000874,P0467,93,13.19,1226.67
POL0004888,PO000874,P0363,9,68.91,620.19
POL0004889,PO000874,P0461,1,40.78,40.78
POL0004890,PO000874,P0344,20,5.66,113.2
POL0004891,PO000875,P0202,94,68.38,6427.72
POL0004892,PO000875,P0455,22,61.86,1360.92
POL0004893,PO000875,P0326,40,55.97,2238.8
POL0004894,PO000875,P0484,35,121.88,4265.8
POL0004895,PO000876,P0004,1,206391.17,206391.17
POL0004896,PO000876,P0279,1,8024840.53,8024840.53
POL0004897,PO000876,P0240,1,14205022.41,14205022.41
POL0004898,PO000876,P0053,1,18867694.61,18867694.61
POL0004899,PO000876,P0025,1,6465520.6,6465520.6
POL0004900,PO000877,P0317,17,256.89,4367.13
POL0004901,PO000877,P0044,1,202920.11,202920.11
POL0004902,PO000877,P0082,1,116684.37,116684.37
POL0004903,PO000877,P0476,76,36.93,2806.68
POL0004904,PO000878,P0120,38,25.08,953.04
POL0004905,PO000878,P0024,99,33.42,3308.58
POL0004906,PO000878,P0455,25,61.86,1546.5
POL0004907,PO000878,P0484,25,121.88,3047.0
POL0004908,PO000878,P0202,39,68.38,2666.82
POL0004909,PO000879,P0202,82,68.38,5607.16
POL0004910,PO000879,P0378,60,26.52,1591.2
POL0004911,PO000879,P0388,11,28.25,310.75
POL0004912,PO000879,P0484,29,121.88,3534.52
POL0004913,PO000879,P0154,58,52.13,3023.54
POL0004914,PO000879,P0024,69,33.42,2305.98
POL0004915,PO000879,P0086,37,265.9,9838.3
POL0004916,PO000879,P0326,73,55.97,4085.81
POL0004917,PO000880,P0381,26,216.39,5626.14
POL0004918,PO000880,P0320,1,50.65,50.65
POL0004919,PO000880,P0400,47,100.44,4720.68
POL0004920,PO000881,P0169,1,131953.11,131953.11
POL0004921,PO000881,P0079,1,1094094.78,1094094.78
POL0004922,PO000881,P0065,1,294958.42,294958.42
POL0004923,PO000881,P0211,1,162084.06,162084.06
POL0004924,PO000881,P0004,1,192763.17,192763.17
POL0004925,PO000881,P0371,1,1281868.21,1281868.21
POL0004926,PO000881,P0132,1,1357727.2,1357727.2
POL0004927,PO000881,P0403,1,141536.96,141536.96
POL0004928,PO000882,P0463,15,26.89,403.35
POL0004929,PO000882,P0351,31,115.93,3593.83
POL0004930,PO000882,P0350,21,11.71,245.91
POL0004931,PO000883,P0353,1,168109.33,168109.33
POL0004932,PO000883,P0226,1,243318.83,243318.83
POL0004933,PO000883,P0122,1,114380.03,114380.03
POL0004934,PO000883,P0375,1,765353.58,765353.58
POL0004935,PO000883,P0251,1,305081.47,305081.47
POL0004936,PO000883,P0370,1,133931.7,133931.7
POL0004937,PO000883,P0310,1,282029.61,282029.61
POL0004938,PO000884,P0120,26,25.08,652.08
POL0004939,PO000884,P0388,10,28.25,282.5
POL0004940,PO000884,P0024,69,33.42,2305.98
POL0004941,PO000884,P0202,90,68.38,6154.2
POL0004942,PO000884,P0364,31,150.42,4663.02
POL0004943,PO000884,P0154,75,52.13,3909.75
POL0004944,PO000885,P0352,86,264.47,22744.42
POL0004945,PO000885,P0500,96,207.94,19962.24
POL0004946,PO000885,P0413,10,347.0,3470.0
POL0004947,PO000886,P0378,56,26.52,1485.12
POL0004948,PO000886,P0024,113,33.42,3776.46
POL0004949,PO000886,P0154,55,52.13,2867.15
POL0004950,PO000886,P0388,10,28.25,282.5
POL0004951,PO000886,P0326,70,55.97,3917.9
POL0004952,PO000886,P0086,56,265.9,14890.4
POL0004953,PO000886,P0364,75,150.42,11281.5
POL0004954,PO000886,P0345,19,15.99,303.81
POL0004955,PO000887,P0033,28,454.96,12738.88
POL0004956,PO000887,P0435,29,829.53,24056.37
POL0004957,PO000887,P0437,78,20.33,1585.74
POL0004958,PO000887,P0411,106,352.76,37392.56
POL0004959,PO000888,P0441,16,49.17,786.72
POL0004960,PO000888,P0400,42,100.44,4218.48
POL0004961,PO000888,P0259,32,221.66,7093.12
POL0004962,PO000889,P0169,1,150880.99,150880.99
POL0004963,PO000889,P0460,1,526935.5,526935.5
POL0004964,PO000889,P0145,1,85598.4,85598.4
POL0004965,PO000890,P0438,41,514.36,21088.76
POL0004966,PO000890,P0445,64,457.58,29285.12
POL0004967,PO000890,P0255,53,407.35,21589.55
POL0004968,PO000891,P0009,95,543.28,51611.6
POL0004969,PO000891,P0066,6,385.3,2311.8
POL0004970,PO000891,P0456,52,1290.22,67091.44
POL0004971,PO000891,P0045,38,350.22,13308.36
POL0004972,PO000891,P0408,66,871.5,57519.0
POL0004973,PO000891,P0237,18,368.41,6631.38
POL0004974,PO000891,P0141,33,20.09,662.97
POL0004975,PO000892,P0207,1,187860.23,187860.23
POL0004976,PO000892,P0339,1,95744.15,95744.15
POL0004977,PO000892,P0172,1,183970.29,183970.29
POL0004978,PO000892,P0347,1,336529.58,336529.58
POL0004979,PO000892,P0226,1,243318.83,243318.83
POL0004980,PO000892,P0030,1,329284.78,329284.78
POL0004981,PO000893,P0216,36,426.43,15351.48
POL0004982,PO000893,P0156,47,237.13,11145.11
POL0004983,PO000893,P0192,24,36.81,883.44
POL0004984,PO000894,P0233,1,797142.23,797142.23
POL0004985,PO000894,P0341,1,18683374.02,18683374.02
POL0004986,PO000894,P0260,1,10851518.26,10851518.26
POL0004987,PO000894,P0181,10,21.38,213.8
POL0004988,PO000894,P0339,1,88303.97,88303.97
POL0004989,PO000894,P0491,1,214546.98,214546.98
POL0004990,PO000894,P0061,1,195323.7,195323.7
POL0004991,PO000894,P0422,1,14469048.8,14469048.8
POL0004992,PO000895,P0289,75,102.64,7698.0
POL0004993,PO000895,P0332,83,37.8,3137.4
POL0004994,PO000895,P0186,43,62.27,2677.61
POL0004995,PO000895,P0118,13,57.09,742.17
POL0004996,PO000895,P0152,63,10.02,631.26
POL0004997,PO000895,P0451,27,39.26,1060.02
POL0004998,PO000895,P0470,25,34.1,852.5
POL0004999,PO000895,P0187,31,104.02,3224.62
POL0005000,PO000896,P0211,1,161121.08,161121.08
POL0005001,PO000896,P0301,1,10487021.42,10487021.42
POL0005002,PO000896,P0083,1,124827.91,124827.91
POL0005003,PO000896,P0198,1,128916.03,128916.03
POL0005004,PO000896,P0197,1,12147612.44,12147612.44
POL0005005,PO000897,P0216,105,426.43,44775.15
POL0005006,PO000897,P0413,11,347.0,3817.0
POL0005007,PO000897,P0270,86,518.33,44576.38
POL0005008,PO000897,P0343,42,159.34,6692.28
POL0005009,PO000897,P0113,23,247.3,5687.9
POL0005010,PO000897,P0049,23,348.3,8010.9
POL0005011,PO000898,P0132,1,1357727.2,1357727.2
POL0005012,PO000898,P0222,1,271376.46,271376.46
POL0005013,PO000898,P0198,1,149119.0,149119.0
POL0005014,PO000898,P0301,1,10892109.79,10892109.79
POL0005015,PO000899,P0375,1,685993.55,685993.55
POL0005016,PO000899,P0425,38,54.85,2084.3
POL0005017,PO000899,P0314,60,45.2,2712.0
POL0005018,PO000899,P0389,1,72733.18,72733.18
POL0005019,PO000899,P0222,1,292389.11,292389.11
POL0005020,PO000899,P0131,1,484227.91,484227.91
POL0005021,PO000899,P0191,54,51.19,2764.26
POL0005022,PO000900,P0372,31,16.19,501.89
POL0005023,PO000900,P0242,34,42.53,1446.02
POL0005024,PO000900,P0041,44,106.03,4665.32
POL0005025,PO000900,P0146,21,69.75,1464.75
POL0005026,PO000900,P0487,21,63.37,1330.77
POL0005027,PO000900,P0187,96,112.26,10776.96
POL0005028,PO000900,P0495,98,68.1,6673.8
POL0005029,PO000900,P0395,33,68.45,2258.85
POL0005030,PO000901,P0097,33,602.8,19892.4
POL0005031,PO000901,P0433,63,717.64,45211.32
POL0005032,PO000901,P0137,44,1133.92,49892.48
POL0005033,PO000901,P0274,14,636.68,8913.52
POL0005034,PO000901,P0033,29,454.96,13193.84
POL0005035,PO000901,P0178,30,263.36,7900.8
POL0005036,PO000901,P0066,47,420.86,19780.42
POL0005037,PO000902,P0043,17,44.87,762.79
POL0005038,PO000902,P0171,44,8.33,366.52
POL0005039,PO000902,P0379,5,16.01,80.05
POL0005040,PO000902,P0440,57,15.85,903.45
POL0005041,PO000902,P0390,54,52.04,2810.16
POL0005042,PO000902,P0161,7,60.63,424.41
POL0005043,PO000903,P0285,39,12.88,502.32
POL0005044,PO000903,P0252,111,6.43,713.73
POL0005045,PO000903,P0407,47,14.25,669.75
POL0005046,PO000903,P0489,12,11.19,134.28
POL0005047,PO000904,P0406,90,9.98,898.2
POL0005048,PO000904,P0366,27,9.45,255.15
POL0005049,PO000904,P0424,58,51.61,2993.38
POL0005050,PO000904,P0355,28,21.46,600.88
POL0005051,PO000904,P0068,9,7.11,63.99
POL0005052,PO000904,P0188,52,20.82,1082.64
POL0005053,PO000904,P0032,7,16.28,113.96
POL0005054,PO000905,P0379,10,16.01,160.1
POL0005055,PO000905,P0414,16,10.79,172.64
POL0005056,PO000905,P0480,37,99.49,3681.13
POL0005057,PO000905,P0356,46,117.88,5422.48
POL0005058,PO000906,P0342,39,100.31,3912.09
POL0005059,PO000906,P0160,1,312576.71,312576.71
POL0005060,PO000906,P0099,1,17367895.69,17367895.69
POL0005061,PO000906,P0307,1,1168387.79,1168387.79
POL0005062,PO000906,P0218,1,277521.72,277521.72
POL0005063,PO000906,P0207,1,187860.23,187860.23
POL0005064,PO000906,P0278,1,16182712.54,16182712.54
POL0005065,PO000906,P0296,1,6979715.55,6979715.55
POL0005066,PO000907,P0405,1,16849942.03,16849942.03
POL0005067,PO000907,P0301,1,10892109.79,10892109.79
POL0005068,PO000907,P0030,1,322872.07,322872.07
POL0005069,PO000907,P0072,1,4515489.92,4515489.92
POL0005070,PO000907,P0371,1,1281868.21,1281868.21
POL0005071,PO000908,P0194,1,150926.49,150926.49
POL0005072,PO000908,P0492,1,92716.74,92716.74
POL0005073,PO000908,P0131,1,507815.43,507815.43
POL0005074,PO000908,P0459,1,14328251.03,14328251.03
POL0005075,PO000909,P0009,64,543.28,34769.92
POL0005076,PO000909,P0401,57,1290.37,73551.09
POL0005077,PO000909,P0246,115,43.62,5016.3
POL0005078,PO000909,P0257,36,785.22,28267.92
POL0005079,PO000909,P0478,91,46.67,4246.97
POL0005080,PO000909,P0133,102,492.74,50259.48
POL0005081,PO000910,P0260,1,10552249.87,10552249.87
POL0005082,PO000910,P0160,1,312576.71,312576.71
POL0005083,PO000910,P0079,1,1090663.02,1090663.02
POL0005084,PO000910,P0348,1,99737.08,99737.08
POL0005085,PO000910,P0475,1,206463.27,206463.27
POL0005086,PO000911,P0203,25,27.74,693.5
POL0005087,PO000911,P0111,30,7.78,233.4
POL0005088,PO000911,P0493,54,8.1,437.4
POL0005089,PO000911,P0184,5,81.59,407.95
POL0005090,PO000911,P0098,74,111.55,8254.7
POL0005091,PO000911,P0174,56,80.07,4483.92
POL0005092,PO000912,P0246,1,47.69,47.69
POL0005093,PO000912,P0134,63,1266.98,79819.74
POL0005094,PO000912,P0373,81,377.15,30549.15
POL0005095,PO000912,P0195,21,941.58,19773.18
POL0005096,PO000912,P0325,73,319.94,23355.62
POL0005097,PO000913,P0472,45,96.78,4355.1
POL0005098,PO000913,P0493,93,8.1,753.3
POL0005099,PO000913,P0470,9,34.1,306.9
POL0005100,PO000913,P0312,26,52.84,1373.84
POL0005101,PO000913,P0152,54,10.02,541.08
POL0005102,PO000914,P0436,26,15.81,411.06
POL0005103,PO000914,P0455,69,61.74,4260.06
POL0005104,PO000914,P0400,65,100.44,6528.6
POL0005105,PO000914,P0086,17,266.01,4522.17
POL0005106,PO000914,P0259,45,221.66,9974.7
POL0005107,PO000914,P0441,27,49.17,1327.59
POL0005108,PO000914,P0478,55,41.59,2287.45
POL0005109,PO000915,P0247,1,268124.6,268124.6
POL0005110,PO000915,P0011,1,1359053.82,1359053.82
POL0005111,PO000915,P0198,1,149119.0,149119.0
POL0005112,PO000915,P0079,1,1094094.78,1094094.78
POL0005113,PO000915,P0403,1,141536.96,141536.96
POL0005114,PO000915,P0190,120,31.9,3828.0
POL0005115,PO000915,P0391,1,247449.78,247449.78
POL0005116,PO000915,P0083,1,133388.26,133388.26
POL0005117,PO000916,P0049,41,348.3,14280.3
POL0005118,PO000916,P0050,2,251.12,502.24
POL0005119,PO000916,P0052,133,237.49,31586.17
POL0005120,PO000917,P0327,37,17.15,634.55
POL0005121,PO000917,P0270,124,518.33,64272.92
POL0005122,PO000917,P0448,12,460.68,5528.16
POL0005123,PO000917,P0399,53,434.36,23021.08
POL0005124,PO000917,P0266,1,286.1,286.1
POL0005125,PO000917,P0349,2,394.27,788.54
POL0005126,PO000917,P0457,22,437.44,9623.68
POL0005127,PO000918,P0297,10,13.41,134.1
POL0005128,PO000918,P0489,39,11.19,436.41
POL0005129,PO000918,P0167,53,24.83,1315.99
POL0005130,PO000918,P0406,39,9.98,389.22
POL0005131,PO000918,P0425,17,50.19,853.23
POL0005132,PO000919,P0480,47,104.38,4905.86
POL0005133,PO000919,P0328,54,29.32,1583.28
POL0005134,PO000919,P0292,33,15.81,521.73
POL0005135,PO000919,P0227,42,25.08,1053.36
POL0005136,PO000919,P0332,82,37.7,3091.4
POL0005137,PO000919,P0213,92,53.33,4906.36
POL0005138,PO000920,P0409,65,299.68,19479.2
POL0005139,PO000920,P0458,84,566.79,47610.36
POL0005140,PO000920,P0039,20,514.11,10282.2
POL0005141,PO000921,P0490,1,303361.7,303361.7
POL0005142,PO000921,P0379,137,18.47,2530.39
POL0005143,PO000921,P0124,1,264915.01,264915.01
POL0005144,PO000921,P0047,9,70.39,633.51
POL0005145,PO000921,P0226,1,243318.83,243318.83
POL0005146,PO000921,P0340,1,171341.58,171341.58
POL0005147,PO000921,P0353,1,168109.33,168109.33
POL0005148,PO000921,P0260,1,10552249.87,10552249.87
POL0005149,PO000922,P0265,41,1105.86,45340.26
POL0005150,PO000922,P0256,44,893.72,39323.68
POL0005151,PO000922,P0313,40,250.54,10021.6
POL0005152,PO000922,P0190,101,31.99,3230.99
POL0005153,PO000922,P0010,17,294.84,5012.28
POL0005154,PO000922,P0048,20,462.61,9252.2
POL0005155,PO000922,P0033,17,454.96,7734.32
POL0005156,PO000923,P0455,63,61.74,3889.62
POL0005157,PO000923,P0320,1,50.65,50.65
POL0005158,PO000923,P0086,40,266.01,10640.4
POL0005159,PO000924,P0424,54,56.09,3028.86
POL0005160,PO000924,P0238,1,1418008.28,1418008.28
POL0005161,PO000924,P0222,1,292389.11,292389.11
POL0005162,PO000924,P0425,67,54.85,3674.95
POL0005163,PO000925,P0443,42,287.36,12069.12
POL0005164,PO000925,P0284,48,1428.56,68570.88
POL0005165,PO000925,P0433,129,776.17,100125.93
POL0005166,PO000925,P0458,33,612.11,20199.63
POL0005167,PO000926,P0043,21,46.41,974.61
POL0005168,PO000926,P0139,27,8.25,222.75
POL0005169,PO000926,P0363,24,68.16,1635.84
POL0005170,PO000926,P0113,57,252.71,14404.47
POL0005171,PO000926,P0239,43,100.23,4309.89
POL0005172,PO000926,P0118,10,53.71,537.1
POL0005173,PO000927,P0251,1,305081.47,305081.47
POL0005174,PO000927,P0030,1,329284.78,329284.78
POL0005175,PO000927,P0044,1,202920.11,202920.11
POL0005176,PO000927,P0220,1,7853699.02,7853699.02
POL0005177,PO000927,P0143,1,182840.72,182840.72
POL0005178,PO000927,P0243,1,253184.52,253184.52
POL0005179,PO000927,P0099,1,17367895.69,17367895.69
POL0005180,PO000927,P0476,136,36.93,5022.48
POL0005181,PO000928,P0433,98,717.64,70328.72
POL0005182,PO000928,P0308,94,524.34,49287.96
POL0005183,PO000928,P0137,90,1133.92,102052.8
POL0005184,PO000928,P0419,12,1433.51,17202.12
POL0005185,PO000928,P0458,68,566.79,38541.72
POL0005186,PO000928,P0255,111,425.17,47193.87
POL0005187,PO000928,P0205,37,274.88,10170.56
POL0005188,PO000928,P0313,64,250.54,16034.56
POL0005189,PO000929,P0016,1,1107982.97,1107982.97
POL0005190,PO000929,P0459,1,14328251.03,14328251.03
POL0005191,PO000929,P0301,1,10892109.79,10892109.79
POL0005192,PO000929,P0201,91,62.31,5670.21
POL0005193,PO000929,P0012,1,7200852.27,7200852.27
POL0005194,PO000929,P0245,1,80377.76,80377.76
POL0005195,PO000929,P0194,1,150926.49,150926.49
POL0005196,PO000930,P0329,22,1531.12,33684.64
POL0005197,PO000930,P0380,23,261.37,6011.51
POL0005198,PO000930,P0304,74,246.12,18212.88
POL0005199,PO000930,P0246,1,47.69,47.69
POL0005200,PO000930,P0212,66,420.2,27733.2
POL0005201,PO000931,P0195,32,941.58,30130.56
POL0005202,PO000931,P0433,85,717.64,60999.4
POL0005203,PO000931,P0042,70,1554.8,108836.0
POL0005204,PO000931,P0441,50,48.66,2433.0
POL0005205,PO000931,P0212,21,420.2,8824.2
POL0005206,PO000932,P0086,41,265.9,10901.9
POL0005207,PO000932,P0154,25,52.13,1303.25
POL0005208,PO000932,P0364,50,150.42,7521.0
POL0005209,PO000932,P0024,37,33.42,1236.54
POL0005210,PO000932,P0345,45,15.99,719.55
POL0005211,PO000932,P0455,25,61.86,1546.5
POL0005212,PO000932,P0388,12,28.25,339.0
POL0005213,PO000933,P0364,44,150.42,6618.48
POL0005214,PO000933,P0154,25,52.13,1303.25
POL0005215,PO000933,P0345,36,15.99,575.64
POL0005216,PO000933,P0388,7,28.25,197.75
POL0005217,PO000934,P0109,1,235252.2,235252.2
POL0005218,PO000934,P0431,1,11104599.76,11104599.76
